id,created_at,user_id,screen_name,text
N/A,"""2018-09-13T22:25:39.000Z""","""Eugenijus I.""",N/A,"""iPhone the Same"""
N/A,"""2018-09-13T22:25:38.000Z""","""jhlbjaaa""",N/A,"""You know the phone sucks when the reviewer talk about the phone's colour for 3mins."""
N/A,"""2018-09-13T22:25:31.000Z""","""Ahmed Hafez""",N/A,"""R : REDUCED"""
N/A,"""2018-09-13T22:25:23.000Z""","""Allen Entrekin""",N/A,"""Saw a Samsung ad right before the video...\n\n\n\n\n*Nice one Youtube*"""
N/A,"""2018-09-13T22:25:03.000Z""","""bloodnokian""",N/A,"""R = Retard. For the sheeple who buy Apple year after year."""
N/A,"""2018-09-13T22:24:34.000Z""","""axa993""",N/A,"""Overpriced pieces of shit, just face it..."""
N/A,"""2018-09-13T22:23:50.000Z""","""Le San""",N/A,"""Iphone \""R\"" \""R\""idiculous \""R\""eal cheap sold to you \""R\""eal expensive \""R\""eally try but no no they didnt slap on the face to the one that can't buy the other ones \""R\"" for Reverenda Mierda...."""
N/A,"""2018-09-13T22:23:28.000Z""","""Marian Palko""",N/A,"""Does anyone even care?"""
N/A,"""2018-09-13T22:23:04.000Z""","""Marcio Ferreira""",N/A,"""Will the fast charger come in the box this year?"""
N/A,"""2018-09-13T22:22:12.000Z""","""Zayd Abbas""",N/A,"""R stands for regression, it's a letter backwards from s"""
N/A,"""2018-09-13T22:21:39.000Z""","""Aanchik jain""",N/A,"""Samsung ad in iphone first impressions \ud83e\udd23\ud83e\udd23\ud83e\udd23"""
N/A,"""2018-09-13T22:21:15.000Z""","""Sebastian YeYe""",N/A,"""iPhone 10 r, iPhone 5c\u2019s big brother"""
id,created_at,user_id,screen_name,text
N/A,"""2018-09-13T22:20:51.000Z""","""George The Bee""",N/A,"""Does the new \u201c3D touch\u201d work as a track pad on the keyboard still"""
N/A,"""2018-09-13T22:20:41.000Z""","""whatarerice""",N/A,"""A review of the *COLOURS*!?"""
N/A,"""2018-09-13T22:20:37.000Z""","""JustANormalWhiteGuy""",N/A,"""No 1080p? That's gonna be a no from me dawg."""
N/A,"""2018-09-13T22:20:24.000Z""","""KGP MEDIA HOMEE""",N/A,"""12mp camera in 2018 .wow apple stop being so cheap"""
N/A,"""2018-09-13T22:20:21.000Z""","""ZiadPlayz - for gaming and appleid videos""",N/A,"""My 78$ iPhone 5s has a better display"""
N/A,"""2018-09-13T22:20:16.000Z""","""Jarod Kelly""",N/A,"""XR for extra retarded if you buy this piece of shit"""
N/A,"""2018-09-13T22:20:09.000Z""","""Dr. Saif Ali""",N/A,"""omg   where is the thickness and wheight"""
N/A,"""2018-09-13T22:19:49.000Z""","""Tyler DeMamiel""",N/A,"""R = reduced"""
N/A,"""2018-09-13T22:19:18.000Z""","""ed3291""",N/A,"""you sound so depressed when talking about the iPhone XR"""
N/A,"""2018-09-13T22:18:47.000Z""","""Khizar Ansari""",N/A,"""R=Refurbished"""
N/A,"""2018-09-13T22:17:49.000Z""","""Steven Bird""",N/A,"""I do feel the XR should\u2019ve had the A11 or even A10 chip in it and made far cheaper to really attract those with less cash to blow!"""
N/A,"""2018-09-13T22:17:46.000Z""","""EchoMecho14""",N/A,"""Ima just get an X now that they\u2019re gonna drop in price. Oh, no I won\u2019t, because Apple is discontinuing them. I wonder why? Hm......."""
N/A,"""2018-09-13T22:17:32.000Z""","""LTLT007""",N/A,"""Holy shit! That gigantic  bezel."""
N/A,"""2018-09-13T22:17:16.000Z""","""Jay Bugatti""",N/A,"""I'm curious to see if Apple will come out with a product red iPhone 10s and not the one just for the 10r. It's weird saying 10r. I guess they didn't want to call it 10c because people were dumb enough to think that the c meant cheap."""
N/A,"""2018-09-13T22:17:02.000Z""","""DustOvisioN""",N/A,"""LCD 720p in 2018.. with no major increase in battery life???"""
N/A,"""2018-09-13T22:16:41.000Z""","""CullenB""",N/A,"""720p and no 3D touch for $750 wow Apple and I thought you couldn't get any worse \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02"""
N/A,"""2018-09-13T22:15:40.000Z""","""Cunga Lunga""",N/A,"""Nice nice"""
N/A,"""2018-09-13T22:15:27.000Z""","""Jay Bugatti""",N/A,"""The blue, red, and orange are beautiful. The black is really nice as well. I kinda wish the iPhone Max had the same colors but wtf, oh well."""
N/A,"""2018-09-13T22:15:25.000Z""","""Alexander A""",N/A,"""So no 1080p, no 3D Touch, bezels ... why ..."""
N/A,"""2018-09-13T22:15:10.000Z""","""MythiiKMoto""",N/A,"""Should have subbed in last years A11 chip and used the savings to put 1080p in it. I have an iPhone X so I couldn't care either way but 720p? Come on. Phones have 4k displays now, 720p is completely unacceptable for any phone over $200."""
N/A,"""2018-09-13T22:13:59.000Z""","""subscribe plis lol""",N/A,"""WHY NO NEW SAMSUNG PHONES VIDEOS ON TRENDING??"""
N/A,"""2018-09-13T22:13:17.000Z""","""SanatKumar Subramaniiam""",N/A,"""+MKBHD The RAM in iPhone XR isn\u2019t the same as in iPhone XS and XS Max. It\u2019s 1 gig lesser than the higher models."""
N/A,"""2018-09-13T22:12:48.000Z""","""RMMJ""",N/A,"""They should have added the headphone jack"""
N/A,"""2018-09-13T22:12:40.000Z""","""Raz \u0627\u0628\u0648\u0639\u0635\u0627""",N/A,"""Umm..anyone is waiting for galaxy s10?\nEdit: wtf? My comment is hidden?! Nice move \ud83c\udf4e. \ud83d\ude02"""
N/A,"""2018-09-13T22:11:37.000Z""","""Mini3005""",N/A,"""All are beautiful but just the half of one is more expensive than my car... :)"""
N/A,"""2018-09-13T22:11:36.000Z""","""Madhavan Anbuchelvan""",N/A,"""The white deserves to be rated way higher. Definetly an 8/10 at least."""
N/A,"""2018-09-13T22:11:26.000Z""","""Jay Rodriguez""",N/A,"""It's 2018 still no dual sim technology for Apple."""
N/A,"""2018-09-13T22:11:00.000Z""","""Rahul Maharjan""",N/A,"""I'm vexed. what a dickhead phone... this phone wants to be an iphone x but fails tremendously."""
N/A,"""2018-09-13T22:09:35.000Z""","""Enoch Zeng""",N/A,"""iPhone X Retina"""
N/A,"""2018-09-13T22:09:27.000Z""","""Milad Bannourah""",N/A,"""Hey Apple... You suck.\nSamsung, hwaweii, xiaomi, oppo all of them have much better phones than your damn good for nothing iPhone.\nAnd by the way pc's are much better and more powerful than your iMac pro toy"""
N/A,"""2018-09-13T22:09:27.000Z""","""Philip Patterson""",N/A,"""Lol all the android users are so predictable, always talking down the iPhone specs, guess what, on a phone screen your eyes literally can\u2019t perceive the difference between 720p and 1080p, but your battery knows the difference.  Apple always goes for efficiency and performance, the androids always try to blow out the spec sheet, and then all the android fan boys use that to pat themselves on the back.  \ud83d\ude44"""
N/A,"""2018-09-13T22:08:17.000Z""","""albert M""",N/A,"""\u201cR\u201d is before \u201cS\u201d And since it has less specs than that song I think that\u2019s apples logic to name in the letter before"""
N/A,"""2018-09-13T22:08:00.000Z""","""Fa11""",N/A,"""I wanted a 5c type of thing from Apple, but this ain't it chief."""
N/A,"""2018-09-13T22:07:41.000Z""","""El Imed""",N/A,"""I can play this video with my S7 edge in 1440p \nNd the brand new i phone can't even do a 1080p video output wft\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02"""
N/A,"""2018-09-13T22:07:40.000Z""","""Noah Woods""",N/A,"""R for reduced?"""
N/A,"""2018-09-13T22:07:07.000Z""","""Renas S.""",N/A,"""Good Video Mr. Brown!"""
N/A,"""2018-09-13T22:05:12.000Z""","""S.R""",N/A,"""Honestly who is this phone for? After the other Iphones come out the original Iphone X will be close to this price anyway with a better screen."""
N/A,"""2018-09-13T22:04:53.000Z""","""David Alva""",N/A,"""looks like a xiaomi rip off lmao"""
N/A,"""2018-09-13T22:03:31.000Z""","""Alan C""",N/A,"""lol rating on colors huh..."""
N/A,"""2018-09-13T22:03:08.000Z""","""Samy Malhotra""",N/A,"""What's new expect price??"""
N/A,"""2018-09-13T22:02:52.000Z""","""FreshAfroman""",N/A,"""*the same*"""
N/A,"""2018-09-13T22:02:33.000Z""","""Vinnie J""",N/A,"""Remember when Apple was expensive but at least the best in there class."""
N/A,"""2018-09-13T22:02:29.000Z""","""Sunny Chan""",N/A,"""@Marques Brownlee  could you please do a video comparing the 8 plus and the XR?  I am confused which one I should get"""
N/A,"""2018-09-13T22:02:10.000Z""","""Ayman Hamza""",N/A,"""It is a 6.1 inch phone that looks so tiny in your hands... may be tiny in term of capabilities compared to other great phone you reviewed before"""
N/A,"""2018-09-13T22:01:45.000Z""","""Michael Byl\u00e9hn""",N/A,"""\""Apple generally makes pretty good LCDs\""\nSince when does Apple themselves manufacture LCDs??"""
N/A,"""2018-09-13T22:01:42.000Z""","""Classic Baller""",N/A,"""I get a Galaxy Note 9 ad on this video- An iPhone video...\n\n\nGood one Samsung."""
N/A,"""2018-09-13T22:00:45.000Z""","""TheChameleon2008""",N/A,"""It stands for iPhone X Rectum"""
N/A,"""2018-09-13T22:00:08.000Z""","""henrry arguera""",N/A,"""IMO this will sell to the mass majority of people because the mass can't tell the difference between 1080 and 720. I certainly can and would never buy it but yeahhhh. My 17 year old sister and Mom are drooling over these colors"""
N/A,"""2018-09-13T21:59:16.000Z""","""Matt Stiles""",N/A,"""Overpriced shit i hope none of these three iphone models sell\nBring back the se 2"""
N/A,"""2018-09-13T21:58:40.000Z""","""zach99998""",N/A,"""Yo your color ratings are wack, like not even close"""
N/A,"""2018-09-13T21:58:07.000Z""","""MrEnky007""",N/A,"""FREE THE NOTCH!!!!!!!!!!!!!!!!!!!!!!!!!!!!"""
N/A,"""2018-09-13T21:57:20.000Z""","""oscar garcia""",N/A,"""The R stands for Retarded"""
N/A,"""2018-09-13T21:57:04.000Z""","""Bright Ayiklui""",N/A,"""Haha, some idiots will still buy it lol"""
N/A,"""2018-09-13T21:57:00.000Z""","""Arnav Singhal""",N/A,"""Watching a 720p phone on 300$ phone in 1080p"""
N/A,"""2018-09-13T21:56:52.000Z""","""Jojo U""",N/A,"""Wow this phone is trash"""
N/A,"""2018-09-13T21:56:06.000Z""","""UK2AK""",N/A,"""I'm pretty sure the X*S* stands for \""super retina\"", which is its screen type. And the X*r* stands for \""retina\"" which is its screen type."""
N/A,"""2018-09-13T21:56:00.000Z""","""jokone1""",N/A,"""man those bezels are THICC!"""
N/A,"""2018-09-13T21:56:00.000Z""","""Saxon G""",N/A,"""Some might say the XR is the iPhone 9"""
N/A,"""2018-09-13T21:55:49.000Z""","""panda756""",N/A,"""Those bezels are embarrassing"""
N/A,"""2018-09-13T21:55:44.000Z""","""sunnynina!""",N/A,"""apple's version of upgrades is removing this that didn't need to be removed \ud83d\udc80."""
N/A,"""2018-09-13T21:55:25.000Z""","""Moritz Nicklas""",N/A,"""i would have really considered buying it. but what's the point in having a super nice camera but such a low res screen to look at your photos... basically my only complaint, but it's a major one."""
N/A,"""2018-09-13T21:54:56.000Z""","""Luc Cote""",N/A,"""My iPhone 7 works great \ud83e\udd37\ud83c\udffc\u200d\u2642\ufe0f"""
N/A,"""2018-09-13T21:54:49.000Z""","""BK HD""",N/A,"""Surprised nobody mentions this ever, but that F1.8 aperture is really like F15 in 35mm terms....pretty sure nobody would ever buy a lens like that for their DSLR...."""
N/A,"""2018-09-13T21:54:15.000Z""","""sandra perfect""",N/A,"""I don\u2019t like the yellow one I don\u2019t know it doesn\u2019t sit well \ud83e\udd37\ud83c\udffe\u200d\u2640\ufe0f\ud83e\udd37\ud83c\udffe\u200d\u2640\ufe0f"""
N/A,"""2018-09-13T21:54:09.000Z""","""Moff starr""",N/A,"""low resolution lcd display. get fucked"""
N/A,"""2018-09-13T21:54:08.000Z""","""Emir Sakic""",N/A,"""I am perplexed over the fact that none of the tech youtubers couldn't figure out what R stands for in the iPhone XR. It's pretty obvious, in fact Phil Schiller told you in the face right in the event: \""We want to Reach as many customers we can with this incredible technology. So that's why we are very excited to show you one more iPhone.\"". So yes, R stands for REACHABILITY. Now you can argue whether the price of the XR justifies the name but for me the intention is pretty clear."""
N/A,"""2018-09-13T21:53:20.000Z""","""Rich 940""",N/A,"""Just buy an eight or x"""
N/A,"""2018-09-13T21:52:55.000Z""","""shan""",N/A,"""hi iphone xr has nice colours but i never buy 750 euro . if i buy that price i will buy iphone xs or iphone x of last year .750 is expentive for iphone xr"""
N/A,"""2018-09-13T21:52:39.000Z""","""Eric Davis""",N/A,"""Lame."""
N/A,"""2018-09-13T21:51:42.000Z""","""Doug Rudolph""",N/A,"""as an owner of the 10, the move to no home button was a mistake. Its so annoying that you can't have other people open ur phone without your face or passcode. You also cant discretely open your phone ... everyone knows by just having to look straight down at the device. The notch sucks when you watch a lot of movies/youtube. The only good thing that I really saw in the iPhone x was the ability to use 3D touch to move your cursor around when you're typing ... which seems to be gone in the cheaper iphone XR."""
N/A,"""2018-09-13T21:51:30.000Z""","""Diego Kaku""",N/A,"""- New iPhone XR!!!\n- whats new?\n- Colors!"""
N/A,"""2018-09-13T21:51:19.000Z""","""woube kebede""",N/A,"""Is this Apple\u2019s idea of a budget phone?"""
N/A,"""2018-09-13T21:50:29.000Z""","""amclellan84""",N/A,"""Would love the XS in red!"""
N/A,"""2018-09-13T21:50:15.000Z""","""Louiis Zzlo""",N/A,"""RIP Home button. \ud83d\ude14\ud83d\ude14\ud83d\ude14\ud83d\ude14\ud83d\ude14"""
N/A,"""2018-09-13T21:49:29.000Z""","""Nick The King""",N/A,"""r = reject"""
N/A,"""2018-09-13T21:49:01.000Z""","""Kat p""",N/A,"""Im getting a pineapple..its like apple...only crappier"""
N/A,"""2018-09-13T21:49:00.000Z""","""Dog Tired""",N/A,"""\""NY Times Investigation Confirms That Apple's Factories In China Are Basically Slave Labor Camps\"". Your SJW phones are made by a company of grifters who know you don' t care about their shady business practices. Keep feeding the beast."""
N/A,"""2018-09-13T21:48:47.000Z""","""daaalmiro""",N/A,"""Hope Android phones get things together, now they have an opportunity"""
N/A,"""2018-09-13T21:48:39.000Z""","""amclellan84""",N/A,"""No idea why they wouldn\u2019t let you watch full hd. The iPhone 8 and 7 could. How can they call it the 10 lol?"""
N/A,"""2018-09-13T21:48:29.000Z""","""Vaishnavi V""",N/A,"""XR is a joke! They're literally selling the low resolution trash for 700$"""
N/A,"""2018-09-13T21:47:49.000Z""","""Jerome Joz""",N/A,"""you can't put on a crazy ass price tag for a shit phone..... you just can't. \nApple: Hold my beer"""
N/A,"""2018-09-13T21:47:41.000Z""","""2aim Loyal""",N/A,"""Good name for the iPhone R is iPhone rewind lol"""
N/A,"""2018-09-13T21:47:25.000Z""","""Jacob J.""",N/A,"""It's not even budget, that's the way of Apple trying to get people to go their ecosystem, now don't get me wrong I think Apple is good, but sometimes they do stuff that is like whaaaatttt?  Like really no 1080p for 700$ if the Oneplus 6 can do it, Apple should too, or an even better example the Pocophone F1 or the Oneplus 3/3t. Like if you agree."""
N/A,"""2018-09-13T21:47:25.000Z""","""Naim Shakur""",N/A,"""Not even 1080p for a $700+ phone. What a joke..."""
N/A,"""2018-09-13T21:46:45.000Z""","""Captain Walrus""",N/A,"""Lol Y DO U NEED 1080P THERE IS NOT DIFFERENCE"""
N/A,"""2018-09-13T21:46:06.000Z""","""Jerome Joz""",N/A,"""you know the phone's shit when mkbhd has nothing better to talk about than the colors of a phone.........."""
N/A,"""2018-09-13T21:46:05.000Z""","""Darrius Beal""",N/A,"""What\u2019s the point of getting it just get a X lol waste"""
N/A,"""2018-09-13T21:45:22.000Z""","""The Korean Jesus""",N/A,"""iphone x retard version."""
N/A,"""2018-09-13T21:45:02.000Z""","""Mithun Shet""",N/A,"""Can it record 1080 p or 4k as it has hd screen? I don't understand how  recording 4 k possible/an option when the screen can only have limited resolution.. like hd or full hd.. Is it to view on 4k supported screen?"""
N/A,"""2018-09-13T21:44:57.000Z""","""SAAHIL Entertainment""",N/A,"""Should've named it the iphone 10c"""
N/A,"""2018-09-13T21:44:57.000Z""","""TrappedInsideMusic""",N/A,"""R stands For The Retina Display!"""
N/A,"""2018-09-13T21:44:32.000Z""","""Neltins""",N/A,"""Wow. Tldr the only reason to get iPhone XR is if you want a specific color. Fuck off Apple."""
N/A,"""2018-09-13T21:43:27.000Z""","""L""",N/A,"""The phones are getting ridiculously big!!"""
N/A,"""2018-09-13T21:42:38.000Z""","""DaveSKI""",N/A,"""R in XR stands for Retina"""
N/A,"""2018-09-13T21:42:20.000Z""","""Mohanad Hossam""",N/A,"""I think R stands for Ridiculous"""
N/A,"""2018-09-13T21:42:10.000Z""","""BUD LIT""",N/A,"""I got soffsffpot for Matt black"""
N/A,"""2018-09-13T21:42:08.000Z""","""990oiu""",N/A,"""Ah phone for some one who can't afford Xs and still want the new. And of course you pay less and empty your pocket."""
N/A,"""2018-09-13T21:42:07.000Z""","""L""",N/A,"""Should have called it iPhone 10 COLOUR"""
N/A,"""2018-09-13T21:41:11.000Z""","""Rusty Shackleford""",N/A,"""I miss the home button on the iPhone"""
N/A,"""2018-09-13T21:40:45.000Z""","""Anthony 123""",N/A,"""Surely they could\u2019ve made it 1080p. But at least it won\u2019t use as much battery, and you might get higher fps in games."""
id,created_at,user_id,screen_name,text
N/A,"""2018-09-13T21:40:31.000Z""","""Jason Tang""",N/A,"""The R stands for \""R u seriously still buying apple products\"""""
N/A,"""2018-09-13T21:40:18.000Z""","""Ruben J""",N/A,"""I honestly don\u2019t mind the resolution at all, as long as it looks good\nAlso i think the R stands for Reach"""
N/A,"""2018-09-13T21:40:13.000Z""","""Cobrakill46""",N/A,"""Let's just be honest, it's shit for the price"""
N/A,"""2018-09-13T21:38:26.000Z""","""Picchini""",N/A,"""\u201cDamn, this is nice\u201d \ud83d\ude06"""
N/A,"""2018-09-13T21:37:59.000Z""","""MPT""",N/A,"""I think the \u201cR\u201d means \u201creachable\u201d"""
N/A,"""2018-09-13T21:37:55.000Z""","""Neil Moulang""",N/A,"""I actually really like the yellow"""
N/A,"""2018-09-13T21:37:09.000Z""","""Nathan Green""",N/A,"""R stands for Regret (from buying the phone)"""
N/A,"""2018-09-13T21:37:08.000Z""","""Blank""",N/A,"""R for retarded"""
N/A,"""2018-09-13T21:37:05.000Z""","""Kant Relate Kris""",N/A,"""I like it ALOT... But I watch all my videos in 1080p so until it goes under $500 then I'll for sure purchase this phone."""
N/A,"""2018-09-13T21:36:25.000Z""","""Hazel Light""",N/A,"""720p??????EWWWWWWWW"""
N/A,"""2018-09-13T21:36:21.000Z""","""Zetman zoro""",N/A,"""Iphone xr stands fot Iphone x Remastered"""
N/A,"""2018-09-13T21:36:20.000Z""","""JeremyFacelift""",N/A,"""Revolutionary design and innovative colors.  Apple is on the cutting edge."""
N/A,"""2018-09-13T21:36:06.000Z""","""It\u2019s Jimmy""",N/A,"""Omg that coral is so nice and blue is bluetiful"""
N/A,"""2018-09-13T21:35:51.000Z""","""waterside""",N/A,"""Nice new bright shiny colors , I will buy - iPhone users.    \n\nPS. Apple doesnt make their screens. \ud83e\udd26\ud83c\udffe\u200d\u2642\ufe0f"""
N/A,"""2018-09-13T21:35:29.000Z""","""s hitposter""",N/A,"""iPhone/iOs is the Downs Syndrome brother of Android."""
N/A,"""2018-09-13T21:35:17.000Z""","""KC Cooper""",N/A,"""We want small phones!!!! Where's my IPhone Se 2 at?????? \ud83d\ude21\ud83d\ude21\ud83d\ude21"""
N/A,"""2018-09-13T21:35:17.000Z""","""Pikachu Sykes""",N/A,"""Those bezels look huge compared to the regular iPhone X."""
N/A,"""2018-09-13T21:34:40.000Z""","""Chris Jay""",N/A,"""R comes before S in the alphabet so maybe it\u2019s a hierarchy thing that way?"""
N/A,"""2018-09-13T21:34:32.000Z""","""mahan ghorbani""",N/A,"""what ? 720 p? did apple forget that 2013 has ended?"""
N/A,"""2018-09-13T21:33:24.000Z""","""P i x e l""",N/A,"""Does this remind any body but me of the iphone 5c bevause of all the colors"""
N/A,"""2018-09-13T21:33:18.000Z""","""sallak""",N/A,"""this company pirates more than pirate bay"""
N/A,"""2018-09-13T21:33:14.000Z""","""Di Fan Zheng""",N/A,"""It does not have the same RAM. XR has 3Gb while Xs and Xs Max has 4Gb."""
N/A,"""2018-09-13T21:32:56.000Z""","""Freddy Bahena""",N/A,"""So you can get a iPhone 7 plus with a full HD display for way cheaper than the iPhone X r \ud83e\udd14"""
N/A,"""2018-09-13T21:31:52.000Z""","""Mike Coman""",N/A,"""Iphone R,... from Retarded, obviously. Let's also invent a new name for the apps that run on it, like we do with the \""complications\"" on the IWatche's. Therefore let's call them \""Repulsive\"" instead of apps, since they will look that way. What's next Apple, an upgraded screen we will call smashed retina and will have a wooping 480p resolution. We are going to say that Apple made a succesfull \""Retro\"" phone. YEEEH."""
N/A,"""2018-09-13T21:31:46.000Z""","""mahan ghorbani""",N/A,"""get phocophone for the same performance but 1/3 the cost of the iphone."""
N/A,"""2018-09-13T21:31:33.000Z""","""racoonzattack""",N/A,"""What about the 120hz refresh rate? Does it make enough of a difference in this lower res screen?"""
N/A,"""2018-09-13T21:31:30.000Z""","""Donovan Fausette""",N/A,"""Absolute garbage"""
N/A,"""2018-09-13T21:31:00.000Z""","""Alexander Telling""",N/A,"""*Honestly...* I was waiting for this, and yeah.. \n\nI'm gonna buy an android. *_Cheaper, harder, better, faster, stronger._* \ud83e\udd16\ud83c\udfb6\u270a\ud83d\ude0e"""
N/A,"""2018-09-13T21:30:55.000Z""","""Gentle Singularity""",N/A,"""Why the hell can't they ever go up to 1080p? It literally makes no sense."""
N/A,"""2018-09-13T21:30:52.000Z""","""Lord John RTHRO LORD""",N/A,"""Considering getting the XR. Hmm"""
N/A,"""2018-09-13T21:30:05.000Z""","""Cullen Merritt""",N/A,"""Is the display sharper than a 6s plus?"""
N/A,"""2018-09-13T21:30:04.000Z""","""AngryTank Killa""",N/A,"""Product red is habds down the best especially since the BEZELS ARE FINALLY BLACK!!!"""
N/A,"""2018-09-13T21:29:22.000Z""","""\u0391\u03bd\u03c4\u03ce\u03bd\u03b7\u03c2 \u0394\u03c1\u03cc\u03c3\u03bf\u03c2""",N/A,"""720p in 2018 for this price and 3gb ram. I guess isheeps like to stand on their knees and take it all in a gulp."""
N/A,"""2018-09-13T21:29:09.000Z""","""Mochius""",N/A,"""you lost the oportunity to rate RED 9.5 out of X"""
N/A,"""2018-09-13T21:27:56.000Z""","""Shawn Orjiakor""",N/A,"""Typical Apple."""
N/A,"""2018-09-13T21:26:49.000Z""","""Anthony Neigh""",N/A,"""Biased color review."""
N/A,"""2018-09-13T21:26:45.000Z""","""Angus menegon""",N/A,"""Everyone is tripping, this phone has the same ppi as the iPhone 8 and if you even know what ppi stands for then you aren\u2019t the target audience"""
N/A,"""2018-09-13T21:24:09.000Z""","""Ayan Das""",N/A,"""The coral one looks the nicest."""
N/A,"""2018-09-13T21:24:08.000Z""","""Ricardo Velazquez""",N/A,"""R stands for liquid Retina"""
N/A,"""2018-09-13T21:23:40.000Z""","""Nick Aird""",N/A,"""That camera bulge... I feel like whacking that phone against the side of a table to break it off"""
N/A,"""2018-09-13T21:22:15.000Z""","""Kawaii_Otaku""",N/A,"""I would rather just buy an iPhone 8"""
N/A,"""2018-09-13T21:22:13.000Z""","""Vito Heemskerk""",N/A,"""Because my old phone broke I've now been rocking an old iPhone 4 which just laid around at home. After suffering for too long I defy want an upgrade. Should I look into the iPhone x or the iPhone xr? Or is the iPhone xs just that much better that I should buy that?"""
N/A,"""2018-09-13T21:21:41.000Z""","""TeamYankee2""",N/A,"""R = ripoff?"""
N/A,"""2018-09-13T21:21:03.000Z""","""Samuel Adekola""",N/A,"""They should've just call it the IPhone 9"""
N/A,"""2018-09-13T21:20:10.000Z""","""Neruda Production MMA""",N/A,"""Man... I love your reviews!"""
N/A,"""2018-09-13T21:19:48.000Z""","""\u041c\u0430\u0442\u0432\u0435\u0439 \u0414\u0435\u0445\u0430\u043d\u043e\u0432""",N/A,"""Coral is my favorite \u2665\ufe0f"""
N/A,"""2018-09-13T21:19:24.000Z""","""PandaBush1""",N/A,"""iPhone X Redundant"""
N/A,"""2018-09-13T21:18:59.000Z""","""MrDJCoulton""",N/A,"""XR could've been a decent phone if the price matches the reduce in spec/design"""
N/A,"""2018-09-13T21:18:39.000Z""","""Britton Reese""",N/A,"""My family purchases apple products. I feel sorry for them and hope one day I can lead them into the light.."""
N/A,"""2018-09-13T21:18:19.000Z""","""TheTripleTKA""",N/A,"""I don't like how much you area always pushing the XR or 8. Those are SHIT phones."""
N/A,"""2018-09-13T21:18:15.000Z""","""ChapKing 1""",N/A,"""I can\u2019t wait to buy this phone!"""
N/A,"""2018-09-13T21:17:58.000Z""","""Mark Hammer""",N/A,"""Just get the 8+\ud83d\ude02"""
N/A,"""2018-09-13T21:17:13.000Z""","""Ariel Glaze""",N/A,"""iPhone 8 is my final stop. What\u2019s the next thing? Apple iPhone embraces Adobe\u2019s subscription model. Cellphone technology has reached its plateau, from here on Apple is pretty much dying."""
N/A,"""2018-09-13T21:16:38.000Z""","""Karam 135""",N/A,"""Wouldn't iPhone Xr be more powerful than iPhone Xs cuz of the lower resolution?"""
N/A,"""2018-09-13T21:16:22.000Z""","""ScoopexUs""",N/A,"""So more than twice the price of Huaweis and Onepluses that have OLED, dual sim and microSD. And more RAM, and Snapdragon. IDK. I think Apple is simply pricing themselves out of a buy. Even in their so-called budget offerings."""
N/A,"""2018-09-13T21:16:20.000Z""","""Kupferonkel""",N/A,"""I've ordered a new 128gb iPhone SE today. All these phones are getting to big and heavy for me. (Waiting for a true solely usable apple watch, without a phone.)"""
N/A,"""2018-09-13T21:15:44.000Z""","""youknow""",N/A,"""Highway robbery"""
N/A,"""2018-09-13T21:15:33.000Z""","""Killacamfoo O.G.""",N/A,"""Junk. Get out. You're a shill."""
N/A,"""2018-09-13T21:15:24.000Z""","""UcHuK RaVeRX""",N/A,"""720p for 750 bucks? come on rotten Apple!"""
N/A,"""2018-09-13T21:14:58.000Z""","""Brian Lee""",N/A,"""Coral = 10/10"""
N/A,"""2018-09-13T21:14:23.000Z""","""atola visuals""",N/A,"""Haha the back of my purple head made it to a MKBHD video! My dreams have come true!  \ud83d\ude1cGeekin over here. Well done fam!"""
N/A,"""2018-09-13T21:13:22.000Z""","""Rayjoun Clarke""",N/A,"""R stands for \""Retreat\"" from this bullshit because it's \""Robbery\"" budget phone my ass lmao"""
N/A,"""2018-09-13T21:11:54.000Z""","""Music Central""",N/A,"""720p? That's just sad."""
N/A,"""2018-09-13T21:11:13.000Z""","""Jonathan Moore""",N/A,"""guys, you need to relax. this is the same pixel density as the iphone 7 4.7 inch (which i currently have) so this isnt a problem for me."""
N/A,"""2018-09-13T21:11:12.000Z""","""Martin Rajdl""",N/A,"""Damn this voiceover is on point with quality, very nice."""
N/A,"""2018-09-13T21:11:02.000Z""","""carly c""",N/A,"""Need some new\u00a0headphones or a phone case? Try\u00a0verydice\u00a0IT'S FREE! Just download from app store or google play, sign up roll the dice, earn tickets, and redeem tickets for great items! Tons to choose from including gift cards! Thanks Everyone! Sign up using friend code 640359"""
N/A,"""2018-09-13T21:10:58.000Z""","""Jithin Chacko""",N/A,"""iPhone X + iPhone 5c = iPhone Xr \ud83e\udd23\ud83e\udd23"""
N/A,"""2018-09-13T21:10:43.000Z""","""Erick Laser""",N/A,"""XR ~~~> R stands for recycle.  The screen is not even 1080P?  Price should be around $600-$650 then!"""
N/A,"""2018-09-13T21:10:11.000Z""","""Code N Flame""",N/A,"""That black band on the bezels is atrocious."""
N/A,"""2018-09-13T21:09:53.000Z""","""Cristian Portillo""",N/A,"""I love you dude! You are literally the only YouTuber who actually showed all the colors and took your time showing them! Thank you!"""
N/A,"""2018-09-13T21:09:45.000Z""","""Anh Anh""",N/A,"""Taxi vibes"""
